sales_rep_id,sales_rep_name,doctor_id,doctor_name,specialty,region,medicine_name,units_sold,revenue,visit_date,target,achieved_pct,marketing_spend,prescriptions,roi
1009,Jordan Adams,2031,Andrew Moore,Neurology,North,NeuroPlus,63,47880,2025-08-05,198552,24.11,25122,85,1.91
1009,Robert Pace,2030,Kathleen Harris,Neurology,West,NeuroPlus,271,119240,2025-09-17,191805,62.17,29461,93,4.05
1004,Megan Terry,2056,Michael Smith,Dermatology,East,SkinGlow,455,178815,2026-02-08,53755,332.65,35588,94,5.02
1014,Megan Terry,2048,Cynthia Hodges,Cardiology,North,HeartSafe,211,239485,2026-01-21,94718,252.84,13615,81,17.59
1007,Jessica Vaughn,2041,Margaret Johnson,Dermatology,South,SkinGlow,400,202000,2026-04-04,186132,108.53,15394,51,13.12
1010,Jessica Vaughn,2006,Elizabeth Smith,Cardiology,North,HeartSafe,194,48694,2025-12-09,138261,35.22,15099,12,3.22
1002,Daniel Thompson,2038,Becky Garza,Cardiology,East,HeartSafe,160,186400,2025-08-13,169210,110.16,34550,51,5.4
1004,Robert Pace,2017,Justin Hill,Cardiology,West,HeartSafe,381,276606,2026-01-25,165809,166.82,20287,88,13.63
1009,William Levy,2055,Gerald Richardson,Orthopedics,East,PainOff,335,324280,2026-05-10,161466,200.83,32300,23,10.04
1010,Krystal Reese,2044,Nathan Buckley,Neurology,West,NeuroPlus,96,123840,2025-08-19,161012,76.91,18698,93,6.62
1004,Krystal Reese,2046,Michael Robertson,Cardiology,West,HeartSafe,433,245944,2026-01-29,76443,321.74,16925,77,14.53
1008,Megan Terry,2036,Kristina Thompson,Dermatology,East,SkinGlow,108,84780,2025-06-01,192096,44.13,28312,94,2.99
1001,Robert Pace,2003,Christopher Davis,Cardiology,West,HeartSafe,442,279344,2026-04-20,181415,153.98,9362,64,29.84
1006,Justin Hays,2043,Barry Daniel,Dermatology,East,SkinGlow,202,179174,2026-05-23,167521,106.96,27638,25,6.48
1007,Diane Cruz,2015,Rachel Gibbs,Dermatology,East,SkinGlow,355,497710,2025-05-28,134177,370.94,19271,41,25.83
1001,Krystal Reese,2048,Cynthia Hodges,Cardiology,South,HeartSafe,50,46150,2026-05-06,158128,29.19,19418,71,2.38
1007,Daniel Thompson,2044,Nathan Buckley,Neurology,South,NeuroPlus,389,229121,2025-07-23,157613,145.37,25038,48,9.15
1007,Justin Hays,2053,Jason Meyers,Neurology,East,NeuroPlus,444,228660,2026-03-14,180425,126.73,24455,10,9.35
1015,Robert Pace,2036,Kristina Thompson,Dermatology,West,SkinGlow,33,7425,2026-01-17,75951,9.78,21433,31,0.35
1002,Megan Terry,2040,Nicole Hernandez,Cardiology,West,HeartSafe,115,146050,2025-10-21,197456,73.97,37427,83,3.9
1002,Michelle Francis,2038,Becky Garza,Cardiology,North,HeartSafe,180,155520,2025-09-30,191824,81.07,15781,13,9.85
1005,Robert Pace,2029,Jacob Wright,Neurology,North,NeuroPlus,214,185110,2025-07-15,111628,165.83,19454,66,9.52
1012,Megan Terry,2047,Roy Newman,Orthopedics,West,PainOff,183,44469,2025-07-16,72473,61.36,10817,100,4.11
1009,Megan Terry,2042,Veronica Ward,Cardiology,East,HeartSafe,415,398400,2026-04-13,62797,634.43,29489,31,13.51
1014,Justin Hays,2016,Isaac Mann,Cardiology,North,HeartSafe,268,330444,2026-03-27,97847,337.72,25939,29,12.74
1008,Megan Terry,2057,Jacob Juarez,Neurology,North,NeuroPlus,403,240591,2026-01-25,134510,178.86,34308,20,7.01
1011,Daniel Thompson,2012,Brandon Rodriguez,Orthopedics,West,PainOff,122,126026,2025-07-30,145877,86.39,9425,53,13.37
1002,Jessica Vaughn,2053,Jason Meyers,Neurology,North,NeuroPlus,174,47502,2025-09-20,147144,32.28,9117,84,5.21
1008,Michael Williams,2039,Angela Thomas,Neurology,South,NeuroPlus,415,207915,2025-07-20,149127,139.42,26643,74,7.8
1007,Krystal Reese,2012,Brandon Rodriguez,Orthopedics,North,PainOff,316,294828,2025-07-21,81865,360.14,6187,8,47.65
1004,Jordan Adams,2059,Melissa Rodriguez,Cardiology,North,HeartSafe,426,224502,2026-03-04,94244,238.21,12049,51,18.63
1010,Michelle Francis,2011,Miranda Salinas,Cardiology,East,HeartSafe,365,393105,2026-02-21,69780,563.35,5858,71,67.11
1012,Krystal Reese,2039,Angela Thomas,Neurology,West,NeuroPlus,120,27600,2025-12-13,198188,13.93,14640,62,1.89
1013,Robert Pace,2035,Eric Perez,Cardiology,South,HeartSafe,275,320925,2026-02-12,101105,317.42,28272,68,11.35
1009,Jordan Adams,2032,Samantha Garcia,Cardiology,East,HeartSafe,322,175490,2025-05-27,166792,105.21,30601,55,5.73
1010,Diane Cruz,2026,Andrew Matthews,Neurology,West,NeuroPlus,402,509334,2025-06-04,131790,386.47,8284,66,61.48
1009,Daniel Thompson,2014,Allison Zimmerman,Orthopedics,North,PainOff,382,293376,2025-09-15,51070,574.46,5150,58,56.97
1013,Joseph Schroeder,2015,Rachel Gibbs,Dermatology,East,SkinGlow,166,172972,2025-06-18,114495,151.07,11144,61,15.52
1001,Robert Pace,2039,Angela Thomas,Neurology,West,NeuroPlus,101,29391,2025-12-17,184237,15.95,23803,36,1.23
1005,Jordan Adams,2053,Jason Meyers,Neurology,West,NeuroPlus,213,63261,2025-11-20,164026,38.57,37367,23,1.69
1000,Diane Cruz,2049,Seth Evans,Dermatology,East,SkinGlow,239,136469,2025-09-25,119234,114.45,8403,56,16.24
1004,William Levy,2046,Michael Robertson,Cardiology,South,HeartSafe,427,133224,2026-01-25,194292,68.57,36062,99,3.69
1005,William Levy,2057,Jacob Juarez,Neurology,North,NeuroPlus,467,111146,2026-03-02,92329,120.38,16132,35,6.89
1015,Daniel Thompson,2009,Valerie White,Cardiology,West,HeartSafe,100,54600,2026-01-03,106047,51.49,21039,43,2.6
1000,Allison Wood,2027,Andrew Huffman,Orthopedics,North,PainOff,461,495114,2026-02-01,190853,259.42,36179,50,13.69
1007,Joanna Smith,2018,Elijah Thompson II,Orthopedics,East,PainOff,101,51510,2025-10-08,137050,37.58,7777,48,6.62
1007,Justin Hays,2002,Allison Quinn,Dermatology,West,SkinGlow,238,246330,2026-02-05,75382,326.78,38202,82,6.45
1000,Ruth Holmes,2000,Erin Young,Dermatology,West,SkinGlow,131,29606,2026-04-24,137747,21.49,35957,29,0.82
1009,William Levy,2021,Bryce Lee,Cardiology,East,HeartSafe,338,405600,2025-11-21,178816,226.83,30641,70,13.24
1013,Joanna Smith,2006,Elizabeth Smith,Cardiology,North,HeartSafe,257,55512,2026-05-06,75040,73.98,27995,99,1.98
1000,William Levy,2032,Samantha Garcia,Cardiology,West,HeartSafe,169,167817,2026-01-01,83888,200.05,21343,45,7.86
1007,Allison Wood,2025,William Rios,Dermatology,North,SkinGlow,141,96303,2025-10-24,106575,90.36,8132,53,11.84
1010,Michelle Francis,2030,Kathleen Harris,Neurology,West,NeuroPlus,204,163404,2026-03-27,64138,254.77,33259,95,4.91
1000,Michelle Francis,2053,Jason Meyers,Neurology,North,NeuroPlus,323,181526,2026-03-30,185588,97.81,31540,18,5.76
1007,Michelle Francis,2028,Paula Martinez,Cardiology,South,HeartSafe,225,78975,2025-12-31,171374,46.08,22370,44,3.53
1004,Jordan Adams,2019,Heather Taylor,Dermatology,North,SkinGlow,447,365199,2025-10-25,111189,328.45,38122,39,9.58
1011,Joseph Schroeder,2031,Andrew Moore,Neurology,North,NeuroPlus,131,107420,2025-11-21,69617,154.3,19342,71,5.55
1013,Jordan Adams,2015,Rachel Gibbs,Dermatology,West,SkinGlow,499,368262,2025-10-29,99285,370.91,34248,6,10.75
1000,Daniel Thompson,2022,Adam Bonilla,Neurology,South,NeuroPlus,220,247060,2026-02-22,72378,341.35,27481,76,8.99
1015,Megan Terry,2013,Christopher Palmer,Orthopedics,South,PainOff,174,110664,2025-05-27,142501,77.66,33844,26,3.27
1014,Michelle Francis,2045,Tyler Martinez,Orthopedics,West,PainOff,475,691125,2025-10-23,182712,378.26,38589,64,17.91
1003,Joseph Schroeder,2014,Allison Zimmerman,Orthopedics,South,PainOff,157,192168,2026-01-20,120116,159.99,28985,43,6.63
1013,Ruth Holmes,2001,Gina Hernandez,Orthopedics,East,PainOff,211,278309,2025-06-09,59831,465.16,39615,50,7.03
1007,Robert Pace,2001,Gina Hernandez,Orthopedics,West,PainOff,154,194964,2025-11-19,104161,187.18,13407,93,14.54
1015,Megan Terry,2026,Andrew Matthews,Neurology,South,NeuroPlus,433,219098,2025-12-16,84513,259.25,20294,26,10.8
1003,Krystal Reese,2029,Jacob Wright,Neurology,West,NeuroPlus,304,148960,2026-03-20,89759,165.96,30160,77,4.94
1012,Robert Pace,2012,Brandon Rodriguez,Orthopedics,West,PainOff,354,121422,2025-09-15,162405,74.76,7479,62,16.24
1011,Robert Pace,2000,Erin Young,Dermatology,East,SkinGlow,486,477252,2025-10-22,85427,558.67,39903,40,11.96
1011,Joseph Schroeder,2007,Craig Rodriguez,Neurology,West,NeuroPlus,238,59976,2025-10-26,78261,76.64,26090,74,2.3
1005,Allison Wood,2054,Valerie Gaines,Orthopedics,East,PainOff,303,202404,2026-04-29,127736,158.45,39310,48,5.15
1002,Daniel Thompson,2040,Nicole Hernandez,Cardiology,North,HeartSafe,303,222705,2025-10-27,50494,441.05,31211,79,7.14
1007,Krystal Reese,2036,Kristina Thompson,Dermatology,South,SkinGlow,88,110616,2025-08-15,67981,162.72,10911,70,10.14
1002,Megan Terry,2011,Miranda Salinas,Cardiology,North,HeartSafe,148,157176,2026-03-18,52458,299.62,8231,38,19.1
1008,Jessica Vaughn,2051,Katherine Gregory,Dermatology,East,SkinGlow,170,118490,2026-05-11,108240,109.47,29506,75,4.02
1005,Joanna Smith,2025,William Rios,Dermatology,East,SkinGlow,250,304250,2026-01-17,125180,243.05,14644,82,20.78
1006,Daniel Thompson,2020,Dean Johnson,Orthopedics,East,PainOff,113,141250,2025-06-05,137652,102.61,34366,65,4.11
1012,Robert Pace,2035,Eric Perez,Cardiology,East,HeartSafe,126,157248,2026-05-06,61110,257.32,13861,20,11.34
1008,Michelle Francis,2048,Cynthia Hodges,Cardiology,North,HeartSafe,407,350834,2026-02-18,186290,188.33,37040,11,9.47
1003,Allison Wood,2022,Adam Bonilla,Neurology,South,NeuroPlus,404,99384,2026-05-13,184812,53.78,29752,48,3.34
1004,Robert Pace,2028,Paula Martinez,Cardiology,South,HeartSafe,183,126819,2025-10-02,183739,69.02,38799,35,3.27
1001,Michael Williams,2004,Tina Lara,Neurology,North,NeuroPlus,296,364968,2026-03-18,144835,251.99,12397,43,29.44
1001,Diane Cruz,2012,Brandon Rodriguez,Orthopedics,East,PainOff,321,231441,2025-06-30,60800,380.66,31329,45,7.39
1011,Jordan Adams,2052,Tiffany Black,Cardiology,South,HeartSafe,427,261751,2025-09-09,89683,291.86,18459,88,14.18
1000,Jessica Vaughn,2010,Allison Jones,Neurology,South,NeuroPlus,186,99324,2026-04-30,62981,157.7,39982,25,2.48
1006,Daniel Thompson,2025,William Rios,Dermatology,East,SkinGlow,383,287633,2025-11-09,115737,248.52,36527,97,7.87
1005,Ruth Holmes,2010,Allison Jones,Neurology,West,NeuroPlus,412,153264,2025-12-23,55709,275.12,14424,27,10.63
1007,Michelle Francis,2058,Bryan Brady,Cardiology,North,HeartSafe,200,41400,2025-05-25,166544,24.86,13329,78,3.11
1010,Michael Williams,2015,Rachel Gibbs,Dermatology,East,SkinGlow,313,291090,2025-09-23,169524,171.71,39810,80,7.31
1005,Justin Hays,2041,Margaret Johnson,Dermatology,North,SkinGlow,500,745500,2025-06-03,75620,985.85,19583,96,38.07
1002,Robert Pace,2000,Erin Young,Dermatology,West,SkinGlow,220,229900,2026-03-29,89589,256.62,39592,9,5.81
1010,Joseph Schroeder,2012,Brandon Rodriguez,Orthopedics,West,PainOff,104,55848,2026-05-06,199743,27.96,20388,36,2.74
1015,Justin Hays,2023,Sara Salazar,Cardiology,West,HeartSafe,71,74621,2026-01-27,192169,38.83,21930,43,3.4
1011,Ruth Holmes,2007,Craig Rodriguez,Neurology,East,NeuroPlus,482,495014,2026-01-20,61612,803.44,10074,95,49.14
1014,Ruth Holmes,2027,Andrew Huffman,Orthopedics,East,PainOff,33,8679,2026-04-24,130669,6.64,9040,68,0.96
1012,William Levy,2011,Miranda Salinas,Cardiology,North,HeartSafe,239,131211,2025-09-17,144607,90.74,29449,5,4.46
1015,Robert Pace,2053,Jason Meyers,Neurology,West,NeuroPlus,383,376872,2026-03-10,95728,393.69,24974,12,15.09
1003,Krystal Reese,2025,William Rios,Dermatology,East,SkinGlow,20,25020,2026-04-09,116020,21.57,33567,26,0.75
1010,Joanna Smith,2030,Kathleen Harris,Neurology,North,NeuroPlus,133,187929,2026-02-19,159595,117.75,25561,16,7.35
1010,Jessica Vaughn,2057,Jacob Juarez,Neurology,South,NeuroPlus,187,148104,2025-05-28,91087,162.6,38736,17,3.82
1010,Michael Williams,2034,Anna Thomas,Orthopedics,South,PainOff,207,285246,2026-04-08,92457,308.52,39604,85,7.2
1014,Megan Terry,2036,Kristina Thompson,Dermatology,East,SkinGlow,252,267120,2025-07-21,132157,202.12,16823,59,15.88
1011,Krystal Reese,2004,Tina Lara,Neurology,East,NeuroPlus,272,184960,2025-10-01,174315,106.11,23960,100,7.72
1005,Joseph Schroeder,2057,Jacob Juarez,Neurology,South,NeuroPlus,130,74490,2025-06-04,119030,62.58,15633,78,4.76
1001,Diane Cruz,2025,William Rios,Dermatology,North,SkinGlow,59,81420,2025-06-17,199075,40.9,33991,17,2.4
1003,Joseph Schroeder,2028,Paula Martinez,Cardiology,East,HeartSafe,384,338688,2026-01-26,70641,479.45,12283,85,27.57
1006,Megan Terry,2002,Allison Quinn,Dermatology,East,SkinGlow,233,147722,2025-08-31,122332,120.75,39858,24,3.71
1007,Joseph Schroeder,2015,Rachel Gibbs,Dermatology,North,SkinGlow,314,271924,2026-02-16,70320,386.7,20889,20,13.02
1009,Diane Cruz,2019,Heather Taylor,Dermatology,West,SkinGlow,224,209888,2025-12-31,159561,131.54,7182,21,29.22
1011,Joseph Schroeder,2039,Angela Thomas,Neurology,East,NeuroPlus,253,173558,2026-04-28,163992,105.83,21163,84,8.2
1009,Robert Pace,2025,William Rios,Dermatology,West,SkinGlow,248,248992,2025-12-08,153700,162.0,22479,61,11.08
1002,Megan Terry,2014,Allison Zimmerman,Orthopedics,South,PainOff,41,15211,2025-07-16,104810,14.51,37060,63,0.41
1006,Diane Cruz,2039,Angela Thomas,Neurology,South,NeuroPlus,297,321948,2026-01-25,194258,165.73,20503,84,15.7
1011,Daniel Thompson,2059,Melissa Rodriguez,Cardiology,East,HeartSafe,365,458075,2025-10-05,148068,309.37,18479,43,24.79
1005,Robert Pace,2049,Seth Evans,Dermatology,West,SkinGlow,166,84494,2025-08-20,101738,83.05,35307,50,2.39
1010,Jordan Adams,2006,Elizabeth Smith,Cardiology,North,HeartSafe,184,51704,2026-02-08,63744,81.11,36048,80,1.43
1007,Michael Williams,2030,Kathleen Harris,Neurology,West,NeuroPlus,489,244500,2026-01-07,180833,135.21,17025,47,14.36
1003,Jessica Vaughn,2024,Tracy Williams,Dermatology,East,SkinGlow,349,210098,2026-04-01,122193,171.94,34193,61,6.14
1010,Joseph Schroeder,2049,Seth Evans,Dermatology,East,SkinGlow,67,24455,2025-09-20,57307,42.67,7292,41,3.35
1003,Krystal Reese,2042,Veronica Ward,Cardiology,West,HeartSafe,193,212107,2025-10-17,113369,187.09,16007,76,13.25
1001,Jessica Vaughn,2036,Kristina Thompson,Dermatology,East,SkinGlow,249,249747,2025-10-28,61248,407.76,16610,11,15.04
1008,Justin Hays,2052,Tiffany Black,Cardiology,West,HeartSafe,134,158924,2025-07-04,128700,123.48,27538,77,5.77
1014,William Levy,2056,Michael Smith,Dermatology,South,SkinGlow,310,203050,2025-10-24,171974,118.07,12688,90,16.0
1002,Justin Hays,2040,Nicole Hernandez,Cardiology,West,HeartSafe,360,72360,2025-12-26,132455,54.63,18351,86,3.94
1012,Diane Cruz,2044,Nathan Buckley,Neurology,South,NeuroPlus,444,523032,2025-08-30,126755,412.63,12988,67,40.27
1013,William Levy,2047,Roy Newman,Orthopedics,North,PainOff,487,624821,2026-02-08,143277,436.09,5269,53,118.58
1011,Megan Terry,2021,Bryce Lee,Cardiology,South,HeartSafe,164,143500,2025-06-23,152860,93.88,12118,29,11.84
1013,Robert Pace,2006,Elizabeth Smith,Cardiology,North,HeartSafe,337,273307,2025-05-26,63106,433.09,30492,17,8.96
1008,Robert Pace,2002,Allison Quinn,Dermatology,West,SkinGlow,345,451605,2025-11-20,183469,246.15,35570,58,12.7
1009,Daniel Thompson,2046,Michael Robertson,Cardiology,West,HeartSafe,319,278806,2026-04-18,159738,174.54,27394,25,10.18
1008,Robert Pace,2048,Cynthia Hodges,Cardiology,East,HeartSafe,414,268272,2025-10-26,196724,136.37,11134,28,24.09
1003,Joanna Smith,2015,Rachel Gibbs,Dermatology,West,SkinGlow,201,276777,2025-09-13,196239,141.04,15728,23,17.6
1004,Jordan Adams,2044,Nathan Buckley,Neurology,West,NeuroPlus,128,189440,2025-11-03,93865,201.82,23300,91,8.13
1015,Daniel Thompson,2019,Heather Taylor,Dermatology,South,SkinGlow,443,232132,2026-03-23,180934,128.3,22380,98,10.37
1008,Krystal Reese,2037,Suzanne Mclaughlin,Neurology,South,NeuroPlus,455,371280,2026-01-09,191927,193.45,39379,85,9.43
1012,Jessica Vaughn,2058,Bryan Brady,Cardiology,North,HeartSafe,309,334647,2025-07-29,142515,234.82,19902,49,16.81
1013,Daniel Thompson,2006,Elizabeth Smith,Cardiology,West,HeartSafe,375,349500,2025-06-16,89218,391.74,14009,26,24.95
1009,Justin Hays,2059,Melissa Rodriguez,Cardiology,South,HeartSafe,444,233544,2025-12-20,199458,117.09,18877,48,12.37
1015,Jessica Vaughn,2021,Bryce Lee,Cardiology,North,HeartSafe,408,372096,2026-03-30,51769,718.76,19281,90,19.3
1003,Krystal Reese,2030,Kathleen Harris,Neurology,West,NeuroPlus,98,29204,2026-05-17,177681,16.44,21084,16,1.39
1001,Daniel Thompson,2017,Justin Hill,Cardiology,North,HeartSafe,33,28215,2026-01-18,121809,23.16,6606,75,4.27
1010,Joseph Schroeder,2031,Andrew Moore,Neurology,North,NeuroPlus,116,95584,2026-05-04,117277,81.5,33609,87,2.84
1015,Ruth Holmes,2026,Andrew Matthews,Neurology,South,NeuroPlus,121,120637,2025-10-18,171150,70.49,5193,90,23.23
1012,Michael Williams,2036,Kristina Thompson,Dermatology,West,SkinGlow,353,176147,2025-11-07,86217,204.31,9898,92,17.8
1004,Krystal Reese,2051,Katherine Gregory,Dermatology,North,SkinGlow,290,411800,2026-02-17,160656,256.32,19040,13,21.63
1010,Allison Wood,2052,Tiffany Black,Cardiology,South,HeartSafe,411,593484,2025-12-02,141590,419.16,24722,57,24.01
1015,Megan Terry,2048,Cynthia Hodges,Cardiology,South,HeartSafe,414,515016,2026-01-18,137935,373.38,19556,52,26.34
1008,Krystal Reese,2053,Jason Meyers,Neurology,North,NeuroPlus,52,48724,2025-06-20,141809,34.36,22382,66,2.18
1011,Allison Wood,2029,Jacob Wright,Neurology,South,NeuroPlus,419,338133,2025-10-20,81818,413.27,31419,65,10.76
1010,Krystal Reese,2059,Melissa Rodriguez,Cardiology,East,HeartSafe,389,309644,2025-12-06,114024,271.56,6956,64,44.51
1014,Megan Terry,2022,Adam Bonilla,Neurology,South,NeuroPlus,33,9042,2026-02-06,183137,4.94,32379,77,0.28
1000,Diane Cruz,2019,Heather Taylor,Dermatology,North,SkinGlow,37,46546,2025-10-06,175379,26.54,18407,48,2.53
1015,Jessica Vaughn,2024,Tracy Williams,Dermatology,South,SkinGlow,138,124890,2026-04-21,159619,78.24,15222,12,8.2
1015,William Levy,2036,Kristina Thompson,Dermatology,East,SkinGlow,346,495818,2025-11-09,139784,354.7,16888,39,29.36
1001,Joanna Smith,2038,Becky Garza,Cardiology,East,HeartSafe,477,284292,2026-03-04,125499,226.53,36275,86,7.84
1009,Allison Wood,2003,Christopher Davis,Cardiology,East,HeartSafe,456,245328,2025-08-19,188458,130.18,28210,8,8.7
1004,Michael Williams,2018,Elijah Thompson II,Orthopedics,North,PainOff,173,76639,2025-09-19,195867,39.13,23966,89,3.2
1008,Jessica Vaughn,2021,Bryce Lee,Cardiology,South,HeartSafe,275,383625,2026-05-10,143881,266.63,14163,53,27.09
1000,Michael Williams,2012,Brandon Rodriguez,Orthopedics,South,PainOff,408,480624,2025-12-07,142794,336.59,22781,61,21.1
1011,Joseph Schroeder,2021,Bryce Lee,Cardiology,North,HeartSafe,247,125970,2025-08-26,68550,183.76,13302,31,9.47
1011,William Levy,2012,Brandon Rodriguez,Orthopedics,South,PainOff,416,205088,2025-10-21,85557,239.71,35207,13,5.83
1001,Megan Terry,2044,Nathan Buckley,Neurology,West,NeuroPlus,269,132079,2025-10-10,56542,233.59,11769,25,11.22
1015,Megan Terry,2047,Roy Newman,Orthopedics,West,PainOff,386,283324,2026-01-04,159855,177.24,33130,69,8.55
1011,Ruth Holmes,2016,Isaac Mann,Cardiology,South,HeartSafe,493,734570,2026-03-23,154968,474.01,5168,61,142.14
1006,Jordan Adams,2031,Andrew Moore,Neurology,South,NeuroPlus,446,410320,2026-04-26,96625,424.65,8423,39,48.71
1002,Daniel Thompson,2003,Christopher Davis,Cardiology,North,HeartSafe,174,167910,2026-04-24,191492,87.69,38371,35,4.38
1002,Krystal Reese,2051,Katherine Gregory,Dermatology,South,SkinGlow,90,122130,2025-05-31,96830,126.13,26537,63,4.6
1015,Joseph Schroeder,2013,Christopher Palmer,Orthopedics,South,PainOff,38,51566,2025-09-01,54486,94.64,16652,93,3.1
1013,Krystal Reese,2047,Roy Newman,Orthopedics,South,PainOff,182,132314,2026-03-01,164923,80.23,11650,30,11.36
1008,Justin Hays,2046,Michael Robertson,Cardiology,West,HeartSafe,477,469368,2026-03-18,161649,290.36,10170,14,46.15
1015,Michael Williams,2009,Valerie White,Cardiology,East,HeartSafe,365,362080,2025-08-17,63707,568.35,30297,16,11.95
1012,Krystal Reese,2020,Dean Johnson,Orthopedics,West,PainOff,486,446634,2025-07-10,162154,275.44,15248,73,29.29
1008,Megan Terry,2046,Michael Robertson,Cardiology,South,HeartSafe,378,125118,2026-04-05,64345,194.45,29740,54,4.21
1009,Jordan Adams,2053,Jason Meyers,Neurology,West,NeuroPlus,491,291654,2025-07-04,53058,549.69,27458,24,10.62
1010,Robert Pace,2022,Adam Bonilla,Neurology,East,NeuroPlus,418,388322,2026-01-03,104358,372.11,17400,43,22.32
1007,Ruth Holmes,2022,Adam Bonilla,Neurology,South,NeuroPlus,424,440536,2025-06-30,156868,280.83,6924,74,63.62
1004,Robert Pace,2032,Samantha Garcia,Cardiology,North,HeartSafe,59,19824,2025-06-05,119067,16.65,33119,52,0.6
1005,Joanna Smith,2049,Seth Evans,Dermatology,North,SkinGlow,259,234654,2026-04-11,54567,430.03,29284,99,8.01
1000,Allison Wood,2019,Heather Taylor,Dermatology,North,SkinGlow,23,19435,2025-12-30,185752,10.46,19894,83,0.98
1009,Jordan Adams,2033,Russell Barnes,Dermatology,South,SkinGlow,312,406536,2026-04-23,105895,383.9,21786,53,18.66
1014,Allison Wood,2016,Isaac Mann,Cardiology,South,HeartSafe,142,132344,2026-05-03,133093,99.44,31804,65,4.16
1009,Ruth Holmes,2014,Allison Zimmerman,Orthopedics,East,PainOff,418,307648,2025-07-26,172234,178.62,27609,53,11.14
1007,Michelle Francis,2044,Nathan Buckley,Neurology,East,NeuroPlus,136,139400,2026-02-03,81121,171.84,15158,19,9.2
1015,Daniel Thompson,2007,Craig Rodriguez,Neurology,East,NeuroPlus,24,11208,2025-12-29,170348,6.58,11046,74,1.01
1014,Allison Wood,2028,Paula Martinez,Cardiology,East,HeartSafe,482,153758,2025-08-01,57790,266.06,13637,71,11.28
1011,Jessica Vaughn,2018,Elijah Thompson II,Orthopedics,North,PainOff,219,45552,2025-11-10,134703,33.82,8648,46,5.27
1005,William Levy,2028,Paula Martinez,Cardiology,West,HeartSafe,259,83398,2025-11-11,90061,92.6,9977,61,8.36
1005,William Levy,2058,Bryan Brady,Cardiology,North,HeartSafe,190,261630,2026-04-10,93314,280.38,7834,51,33.4
1001,Diane Cruz,2040,Nicole Hernandez,Cardiology,West,HeartSafe,223,227683,2026-04-08,147027,154.86,37329,88,6.1
1007,Daniel Thompson,2046,Michael Robertson,Cardiology,East,HeartSafe,222,99900,2025-09-22,188076,53.12,5206,78,19.19
1007,Justin Hays,2008,Mrs. Breanna Lewis DVM,Neurology,South,NeuroPlus,460,524400,2025-11-11,103164,508.32,18281,57,28.69
1005,Justin Hays,2024,Tracy Williams,Dermatology,East,SkinGlow,228,327180,2025-09-21,158451,206.49,33522,99,9.76
1000,Joseph Schroeder,2048,Cynthia Hodges,Cardiology,East,HeartSafe,380,280060,2025-09-07,118419,236.5,25269,80,11.08
1001,Joanna Smith,2031,Andrew Moore,Neurology,West,NeuroPlus,329,376705,2025-08-08,98858,381.06,16823,45,22.39
1010,Michelle Francis,2047,Roy Newman,Orthopedics,East,PainOff,30,8160,2026-01-26,137900,5.92,34059,9,0.24
1013,Allison Wood,2052,Tiffany Black,Cardiology,East,HeartSafe,273,121212,2026-04-20,93507,129.63,23703,52,5.11
1000,Ruth Holmes,2047,Roy Newman,Orthopedics,West,PainOff,30,17580,2025-12-18,68707,25.59,14944,5,1.18
1014,Joanna Smith,2008,Mrs. Breanna Lewis DVM,Neurology,South,NeuroPlus,249,316479,2025-12-29,199572,158.58,17750,69,17.83
1015,Allison Wood,2050,Michael Daniels,Dermatology,North,SkinGlow,26,29094,2026-04-14,173523,16.77,7378,31,3.94
1004,Allison Wood,2015,Rachel Gibbs,Dermatology,West,SkinGlow,35,36330,2025-05-25,194953,18.64,32100,87,1.13
1001,Krystal Reese,2035,Eric Perez,Cardiology,South,HeartSafe,438,350400,2026-04-09,186391,187.99,24258,38,14.44
1001,Michelle Francis,2019,Heather Taylor,Dermatology,North,SkinGlow,473,407726,2026-05-05,60333,675.79,21103,11,19.32
1003,William Levy,2020,Dean Johnson,Orthopedics,West,PainOff,273,180453,2025-07-21,82218,219.48,29623,6,6.09
1010,Joseph Schroeder,2023,Sara Salazar,Cardiology,North,HeartSafe,142,43310,2025-06-01,172136,25.16,6343,77,6.83
1010,Krystal Reese,2025,William Rios,Dermatology,North,SkinGlow,39,58032,2026-02-27,113543,51.11,8191,65,7.08
1011,Michelle Francis,2059,Melissa Rodriguez,Cardiology,North,HeartSafe,444,631368,2025-08-03,162660,388.15,34596,30,18.25
1015,Robert Pace,2050,Michael Daniels,Dermatology,West,SkinGlow,27,6318,2025-11-19,195577,3.23,16529,97,0.38
1009,Megan Terry,2029,Jacob Wright,Neurology,South,NeuroPlus,355,505165,2025-08-30,84315,599.14,29502,83,17.12
1010,Justin Hays,2016,Isaac Mann,Cardiology,North,HeartSafe,156,112320,2026-05-21,72452,155.03,24167,80,4.65
1008,Daniel Thompson,2026,Andrew Matthews,Neurology,South,NeuroPlus,289,431188,2025-11-23,127349,338.59,34477,18,12.51
1006,Ruth Holmes,2008,Mrs. Breanna Lewis DVM,Neurology,North,NeuroPlus,337,495390,2026-01-30,181935,272.29,20982,86,23.61
1001,Daniel Thompson,2028,Paula Martinez,Cardiology,North,HeartSafe,161,36869,2025-06-12,187350,19.68,10156,36,3.63
1010,Joseph Schroeder,2045,Tyler Martinez,Orthopedics,East,PainOff,91,111657,2025-12-29,169831,65.75,30361,29,3.68
1013,Megan Terry,2029,Jacob Wright,Neurology,East,NeuroPlus,140,183680,2025-08-10,72654,252.81,23157,30,7.93
